,UK OIS spot curve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maturity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
years:,0.08,0.17,0.25,0.33,0.42,0.50,0.58,0.67,0.75,0.83,0.92,1.00,1.08,1.17,1.25,1.33,1.42,1.50,1.58,1.67,1.75,1.83,1.92,2.00,2.08,2.17,2.25,2.33,2.42,2.50,2.58,2.67,2.75,2.83,2.92,3.00,3.08,3.17,3.25,3.33,3.42,3.50,3.58,3.67,3.75,3.83,3.92,4.00,4.08,4.17,4.25,4.33,4.42,4.50,4.58,4.67,4.75,4.83,4.92,5.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Aug 10,0.48763969781695200,0.48816230407299100,0.49008030823430700,0.49242312802909500,0.49543895621146400,0.49931444549012600,0.50409813667463000,0.50980924077684700,0.51653569729398500,0.52441708393557400,0.53359013328958500,0.54415654634872100,0.55618091864014900,0.56969062931239100,0.58467230308258600,0.60108288121325000,0.61885835191740000,0.63791957065007200,0.65817647184978600,0.67953357293667500,0.70189420579821900,0.72516108030509100,0.74923641953356700,0.77402206118101400,0.79942007081359500,0.82533894438052200,0.85169887968194200,0.87843030955526200,0.90547213721416600,0.93277032451922200,0.96027675348646900,0.98794830126311600,1.01574608328947000,1.04363483002058000,1.07158237049552000,1.09955920197849000,1.12753818011110000,1.15549480698227000,1.18340751823621000,1.21125737741769000,1.23902775549643000,1.26670405617364000,1.29427347951791000,1.32172481783254000,1.34904827874060000,1.37623533134578000,1.40327857203237000,1.43017160704015000,1.45690894019421000,1.48348577362780000,1.50989782396514000,1.53614126154373000,1.56221266761117000,1.58810899627794000,1.61382754062078000,1.63936590241783000,1.66472196506958000,1.68989386932106000,1.71487999145300000,1.73967892365384000
16 Aug 10,0.48952819325219500,0.48950716587971800,0.49005755468667800,0.49107970155004000,0.49279902187041300,0.49551228833728600,0.49931027596938300,0.50416601829311500,0.51007628812796800,0.51706763482115500,0.52519401805396400,0.53453717104139800,0.54520194078397500,0.55727657440223800,0.57079334842582700,0.58574207145260900,0.60208257471684900,0.61975303913464300,0.63867574677290800,0.65876170859070900,0.67991404061225700,0.70202982746543600,0.72500143355523400,0.74871748644350900,0.77306438107090100,0.79793552635244500,0.82323916836307400,0.84889661998477000,0.87484000800965200,0.90101047082161600,0.92735670491380800,0.95383378393404000,0.98040219244923000,1.00702703022202000,1.03367735289710000,1.06032562257312000,1.08694727888862000,1.11352071787373000,1.14002730091009000,1.16645102186936000,1.19277818607791000,1.21899713514362000,1.24509801017899000,1.27107254731197000,1.29691390046199000,1.32261648723224000,1.34817585447518000,1.37358856066246000,1.39885205582412000,1.42396434823663000,1.44892365286484000,1.47372833649035000,1.49837690338699000,1.52286798258999000,1.54720031655409000,1.57137275102678000,1.59538422598752000,1.61923376752431000,1.64292048053636000,1.66644354216645000
17 Aug 10,0.48994427122631500,0.49017189582199100,0.49089716596941800,0.49227843848567600,0.49453877400435800,0.49791656583582200,0.50254177090833200,0.50839769407613100,0.51538503814404800,0.52342464967173500,0.53250878896599100,0.54268854821939800,0.55407759908692800,0.56679527717140100,0.58089691913263400,0.59638776074224700,0.61323767243901700,0.63139098303243800,0.65077330107413100,0.67129740252902100,0.69286756689140700,0.71538163623334000,0.73873241464483400,0.76280871781344600,0.78749695419901500,0.81269071557116100,0.83829888992981900,0.86424384012091400,0.89045908058795000,0.91688741877240100,0.94347945624308900,0.97019237086377900,0.99698892038484300,1.02383662187172000,1.05070707180275000,1.07757537948406000,1.10441969633914000,1.13122087321381000,1.15796218387149000,1.18462903028365000,1.21120868309274000,1.23769005915131000,1.26406353010230000,1.29032075706190000,1.31645454734477000,1.34245872987725000,1.36832804651524000,1.39405805694741000,1.41964504360454000,1.44508578684874000,1.47037734354519000,1.49551700190442000,1.52050225965704000,1.54533080465369000,1.57000049758143000,1.59450935653194000,1.61885554319404000,1.64303735047466000,1.66705319137866000,1.69090158900069000
18 Aug 10,0.48917475251025000,0.49050534739499200,0.49308612121691900,0.49609174088715600,0.49917678949034000,0.50253227058739300,0.50653228675152300,0.51144102347769100,0.51733348311053200,0.52417936852483800,0.53196622141247400,0.54075627043201600,0.55070286436909600,0.56196272028342400,0.57461664665881900,0.58868640366837900,0.60415207032469700,0.62096362257998900,0.63904899919864500,0.65832174325074600,0.67868703969732600,0.70004392833140000,0.72228663971806300,0.74530559711696300,0.76898873934907300,0.79322998753956100,0.81793767704211000,0.84303308935868100,0.86844822011436400,0.89412399337017400,0.92000882155276000,0.94605743539727000,0.97222992662786700,0.99849095957701100,1.02480911795569000,1.05115636049530000,1.07750758661596000,1.10384053274938000,1.13013572718100000,1.15637617513999000,1.18254705673339000,1.20863546803209000,1.23463019828433000,1.26052153750918000,1.28630110974425000,1.31196172804365000,1.33749726798686000,1.36290255699906000,1.38817326268582000,1.41330563619578000,1.43829627319119000,1.46314206289926000,1.48784016041726000,1.51238796209498000,1.53678308360266000,1.56102334034882000,1.58510672995933000,1.60903141656905000,1.63279571671090000,1.65639808661598000
19 Aug 10,0.48981218638260600,0.49052869193014700,0.49182335627387800,0.49373208617691000,0.49628778127062100,0.49951985470737100,0.50348134456067100,0.50818096125368400,0.51362238577137200,0.51984327871145100,0.52692514990672800,0.53499643684039200,0.54424147725513700,0.55483108155518400,0.56685357214385300,0.58033407851920700,0.59525312342264700,0.61155901360465100,0.62917655325126500,0.64801606653890200,0.66798043085818500,0.68896716238213500,0.71086958156076700,0.73357768723004600,0.75697944274745000,0.78096916364155500,0.80545522899185700,0.83035851021714100,0.85561021723702100,0.88115017538846400,0.90692543584236100,0.93288914656696900,0.95899962857072300,0.98521961516105600,1.01151562161595000,1.03785741991027000,1.06421763272430000,1.09057176066205000,1.11689823443182000,1.14317808962211000,1.16939464903328000,1.19553325039045000,1.22158101204990000,1.24752663065468000,1.27336020576933000,1.29907308738848000,1.32465774291234000,1.35010764075030000,1.37541714229705000,1.40058134281657000,1.42559592595574000,1.45045709996054000,1.47516154818565000,1.49970638510284000,1.52408911710855000,1.54830760753059000,1.57236004531837000,1.59624491697210000,1.61996098132660000,1.64350724685673000
20 Aug 10,0.49049287152531500,0.49114237173096600,0.49193802193779700,0.49323667446212700,0.49535916664282700,0.49844136904885300,0.50239829804284600,0.50706183792927300,0.51225046308268700,0.51785201091263600,0.52390524180453200,0.53056425789733300,0.53812067096137900,0.54690631838816500,0.55713627380469800,0.56892978721372900,0.58233846820059900,0.59736507493807200,0.61397598156945000,0.63210558049893700,0.65165891912709200,0.67251787153479100,0.69454617615908500,0.71759321405232500,0.74149821814864800,0.76610780990474900,0.79129075493216100,0.81693556262345600,0.84294708205359700,0.86924377869952900,0.89575553824633300,0.92242188217969200,0.94919050781609500,0.97601608597479600,1.00285926476312000,1.02968583939757000,1.05646607966978000,1.08317441276907000,1.10978917457923000,1.13629214879527000,1.16266814645864000,1.18890464555884000,1.21499148092321000,1.24092057639443000,1.26668571271769000,1.29228232570349000,1.31770733015685000,1.34295896581538000,1.36803662825974000,1.39294035090716000,1.41767031860844000,1.44222681153826000,1.46661019620232000,1.49082091744369000,1.51485949132130000,1.53872649875131000,1.56242257981793000,1.58594842867270000,1.60930478895252000,1.63249244965586000
23 Aug 10,0.49151744971518800,0.49308322558468600,0.49360015270276100,0.49398709754939600,0.49524864380953200,0.49811643096973900,0.50263529780331900,0.50828504374796100,0.51454148711481100,0.52119553285338400,0.52829519358195900,0.53600368238240500,0.54459816954334500,0.55437733416128900,0.56552908320402800,0.57815371959102200,0.59228970808997600,0.60793085258120600,0.62503781358625900,0.64354354903915000,0.66335689277725800,0.68436773565206300,0.70645114356814400,0.72947044601377500,0.75328074460873800,0.77774402397238300,0.80274187338152000,0.82817333483172200,0.85395189394920800,0.88000307271906200,0.90626248813704700,0.93267427486417400,0.95918979467135600,0.98576657362914600,1.01236742149349000,1.03895969786054000,1.06551472744377000,1.09200763367949000,1.11841722367720000,1.14472556400710000,1.17091758320486000,1.19698073106149000,1.22290468545408000,1.24868109915422000,1.27430338039525000,1.29976650206125000,1.32506683523479000,1.35020200355128000,1.37517073527625000,1.39997242914270000,1.42460666582780000,1.44907313590799000,1.47337162948133000,1.49750202695256000,1.52146429082338000,1.54525845836241000,1.56888463504661000,1.59234298868132000,1.61563374411818000,1.63875717850123000
24 Aug 10,0.49003699735945500,0.49138205762360400,0.49256740506014100,0.49335278018278000,0.49425283330619900,0.49588850821771800,0.49860399079989600,0.50247847331938200,0.50744379733765100,0.51340926225216900,0.52033572579942100,0.52824098297431400,0.53721292777723400,0.54735988424698600,0.55874090579031300,0.57137544960464000,0.58525502262198700,0.60035094547157700,0.61661945148606500,0.63400288133045800,0.65243025751226400,0.67182003799729600,0.69208241284788900,0.71312102670278600,0.73483500671188500,0.75712820579628200,0.77991699153603400,0.80312884640606400,0.82670045141580400,0.85057615302009600,0.87470672675704900,0.89904837270376800,0.92356189357650100,0.94821201787195400,0.97296683904150600,0.99779734813638500,1.02267706839686000,1.04758214036210000,1.07249152929813000,1.09738674175218000,1.12225151565288000,1.14707155466948000,1.17183429963747000,1.19652873115325000,1.22114519848965000,1.24567527082670000,1.27011160747428000,1.29444784431695000,1.31867848387718000,1.34279865946475000,1.36680389196393000,1.39069003118203000,1.41445322481755000,1.43808989087768000,1.46159669310478000,1.48497051903572000,1.50820846037079000,1.53130779537343000,1.55426597305977000,1.57708059896923000
25 Aug 10,0.48994832439812000,0.49081411377219400,0.49176704904842000,0.49261326452004000,0.49367430350452800,0.49534587550309200,0.49796739614417500,0.50187480274856600,0.50733105725429800,0.51449961348766200,0.52342048671280000,0.53402064871262600,0.54608914772843100,0.55936499168001800,0.57365322373682700,0.58881327105299300,0.60474294947772300,0.62136780002888200,0.63863356143469400,0.65649769530368900,0.67492240189997800,0.69387303974171400,0.71331743896948400,0.73322538642495800,0.75356821388603600,0.77431817841141900,0.79544787718937100,0.81693013430706700,0.83873796162082600,0.86084452746124600,0.88322313139543200,0.90584718372128500,0.92869018869010300,0.95172573068991600,0.97492746279737500,0.99826909723766100,1.02172447167222000,1.04526860308310000,1.06887882987377000,1.09253467328162000,1.11621757118834000,1.13991064994792000,1.16359852805269000,1.18726714657215000,1.21090362219995000,1.23449611946867000,1.25803373927753000,1.28150642135428000,1.30490486527322000,1.32822054114087000,1.35144571213037000,1.37457336877689000,1.39759716035875000,1.42051133390267000,1.44331067984302000,1.46599048350327000,1.48854648168464000,1.51097482374566000,1.53327203663964000,1.55543499344847000
26 Aug 10,0.49141013718456500,0.49214547541431400,0.49279537603984700,0.49367509831004000,0.49504164524386700,0.49706830161006800,0.49982514791432100,0.50337320880583500,0.50779622699315800,0.51319828851386200,0.51969597365583900,0.52739801550964300,0.53640812804988700,0.54680260181844500,0.55860597405007600,0.57180425363206300,0.58635625297112000,0.60220114257132000,0.61926369556519700,0.63745889725454400,0.65669542656869000,0.67687721552632500,0.69790448117660000,0.71967449955111600,0.74208269865838300,0.76503019719513600,0.78843132844066000,0.81221227487612000,0.83630902528110700,0.86066574035054700,0.88523343464386800,0.90996890566865500,0.93483385767638100,0.95979418008243600,0.98481934958556300,1.00988193193405000,1.03495719156788000,1.06002308917872000,1.08506033264331000,1.11005207604432000,1.13498362135313000,1.15984216272879000,1.18461656649623000,1.20929718112738000,1.23387567255818000,1.25834488098597000,1.28269869594808000,1.30693194701554000,1.33104029302986000,1.35501996295512000,1.37886751437078000,1.40257978367983000,1.42615385980466000,1.44958706080561000,1.47287691305030000,1.49602113261471000,1.51901760864213000,1.54186438842357000,1.56455966399536000,1.58710176007710000
27 Aug 10,0.49017420482459800,0.49079354164198000,0.49193961837114000,0.49356705302538200,0.49570964105978700,0.49847563437044000,0.50203098080313700,0.50652348720120600,0.51201644022117600,0.51855216545068300,0.52622940014188900,0.53517932806831900,0.54552151132007500,0.55733105963760100,0.57062315088898800,0.58536843385543300,0.60150612481810100,0.61895273880812600,0.63760848326766800,0.65736640822308400,0.67811949094053300,0.69976119033888700,0.72218534228512000,0.74528608106344600,0.76895830388825100,0.79310426509868100,0.81763970618329800,0.84249223990824800,0.86759930355635400,0.89290652150765000,0.91836638473985500,0.94393717792247400,0.96958210158469900,0.99526854919488700,1.02096750816924000,1.04665306071238000,1.07230199484550000,1.09789379335617000,1.12341064944381000,1.14883716310872000,1.17416004763979000,1.19936787803252000,1.22445087451153000,1.24940071557269000,1.27421037595297000,1.29887398573472000,1.32338670743650000,1.34774462846773000,1.37194465342182000,1.39598426408109000,1.41986129611730000,1.44357388872225000,1.46712045597379000,1.49049966138341000,1.51371039522050000,1.53675175426604000,1.55962302369759000,1.58232366084818000,1.60485328061691000,1.62721164233839000
30 Aug 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31 Aug 10,0.49034276499636600,0.48852293196714300,0.48695949976232800,0.48653384891307200,0.48719600305844000,0.48866401370540700,0.49087914194435000,0.49390833296386000,0.49782811877133700,0.50271090267633000,0.50864312224484100,0.51572428266429200,0.52406630719850300,0.53376428871102000,0.54485772209087000,0.55734389434062100,0.57119029866063000,0.58634291050522100,0.60273197773760200,0.62027722387324400,0.63889152202624100,0.65848254843058200,0.67895391219669400,0.70020600262884000,0.72213725790357400,0.74465181816337200,0.76766599907998600,0.79110684330713700,0.81491027100157600,0.83901960023923600,0.86338435380248300,0.88795928969471900,0.91270360792507200,0.93758029727227400,0.96255559403185200,0.98759853097212100,1.01268060061662000,1.03777602505745000,1.06286212306406000,1.08791900704609000,1.11292924237085000,1.13787755534454000,1.16275058194033000,1.18753665079067000,1.21222559511412000,1.23680858917334000,1.26127800561082000,1.28562729061767000,1.30985084369554000,1.33394378218809000,1.35790171232368000,1.38172066514593000,1.40539705643656000,1.42892765109149000,1.45230953138319000,1.47554006862349000,1.49861689780924000,1.52153789489084000,1.54430115635247000,1.56690498083425000
01 Sep 10,0.48914524457006700,0.48931146454668800,0.48979531824226400,0.49087113609474700,0.49277666071473500,0.49560874687411200,0.49939843378509000,0.50415174942465500,0.50987765520715100,0.51660969072257900,0.52441452364638100,0.53338202231605800,0.54359474451909500,0.55510591726422500,0.56793065805985800,0.58205632836244800,0.59745069712118500,0.61406738314109800,0.63184936214334600,0.65072946865424600,0.67063082693199000,0.69146889378841700,0.71315312542517900,0.73558822756084500,0.75867559059442600,0.78232082980994300,0.80644124555213200,0.83096469212109700,0.85582775818476500,0.88097431105091600,0.90635432269302000,0.93192291589622400,0.95763958383132500,0.98346754735101800,1.00937322246390000,1.03532577656282000,1.06129680540706000,1.08726064895307000,1.11319475407947000,1.13907936264581000,1.16489717064232000,1.19063303603149000,1.21627372735596000,1.24180770662711000,1.26722494116191000,1.29251673996271000,1.31767561098477000,1.34269513624532000,1.36756985016188000,1.39229500107507000,1.41686633038499000,1.44128001035289000,1.46553260345386000,1.48962102624593000,1.51354251718071000,1.53729460786288000,1.56087509733504000,1.58428202902267000,1.60751367002375000,1.63056849246939000
02 Sep 10,0.49161417340516500,0.49192519900332700,0.49250902155328600,0.49378341034358200,0.49594961210860900,0.49909306174517400,0.50319748271478700,0.50824445486417500,0.51424377839267700,0.52123713038417300,0.52928876235505300,0.53847924048285800,0.54890659849922800,0.56065009971258500,0.57373910779598800,0.58816541800050400,0.60389430669108800,0.62087189770383200,0.63903028528274400,0.65829186649705900,0.67857240814407900,0.69978261632388200,0.72182923659089000,0.74461587906753600,0.76804417261651500,0.79202092392143900,0.81646469238616700,0.84130448835114700,0.86647797121894800,0.89193000794388800,0.91761151052371000,0.94347849146153600,0.96949129096201500,0.99561394050464300,1.02181363551878000,1.04806029594615000,1.07432624954008000,1.10058652231856000,1.12681912833258000,1.15300475810832000,1.17912645224776000,1.20516932165781000,1.23112030681714000,1.25696796987031000,1.28270231444265000,1.30831462895763000,1.33379734995612000,1.35914394250089000,1.38434878417534000,1.40940694262796000,1.43431396972287000,1.45906584143423000,1.48365891783588000,1.50808990753653000,1.53235583599478000,1.55645401722898000,1.58038202850491000,1.60413768764211000,1.62771903262791000,1.65112430327014000
