,"UK instantaneous commercial bank liability forward curve, short end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maturity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
years:,0.08,0.17,0.25,0.33,0.42,0.50,0.58,0.67,0.75,0.83,0.92,1.00,1.08,1.17,1.25,1.33,1.42,1.50,1.58,1.67,1.75,1.83,1.92,2.00,2.08,2.17,2.25,2.33,2.42,2.50,2.58,2.67,2.75,2.83,2.92,3.00,3.08,3.17,3.25,3.33,3.42,3.50,3.58,3.67,3.75,3.83,3.92,4.00,4.08,4.17,4.25,4.33,4.42,4.50,4.58,4.67,4.75,4.83,4.92,5.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 Oct 10,0.63275960373106200,0.78234949471259400,0.89465820298039100,0.97054534066045200,1.01221138709583000,1.01110374356022000,0.99761014128837900,1.00089160055400000,1.02854918022004000,1.08479761368833000,1.16326043922798000,1.25039440946357000,1.33544790718600000,1.41438746874716000,1.48466221502766000,1.54448494215717000,1.59608006446281000,1.64298466121034000,1.68832319553861000,1.73310226015805000,1.77765200373311000,1.82230227805115000,1.86738293489954000,1.91322382606565000,1.96009528911094000,2.00797755005749000,2.05676256743354000,2.10634227901762000,2.15660862258826000,2.20745353592401000,2.25876895680340000,2.31044682300496000,2.36237907230723000,2.41445764248874000,2.46657447132804000,2.51862149660365000,2.57050561067637000,2.62219972925307000,2.67369498273735000,2.72498250212042000,2.77605341839351000,2.82689886254781000,2.87750996557454000,2.92787785846491000,2.97799367221013000,3.02784853780141000,3.07743358622997000,3.12673994848700000,3.17575504342213000,3.22444990103649000,3.27279102992619000,3.32074493854128000,3.36827813533184000,3.41535712874793000,3.46194842723961000,3.50801853925696000,3.55353397325003000,3.59846123766889000,3.64276684096361000,3.68641729158425000
29 Oct 10,0.63198591547370900,0.77826802993135900,0.89156918489351800,0.96917162401458400,1.00962052794732000,1.00468971264229000,0.98718229225779800,0.98763222626147600,1.01327756499947000,1.06797993109771000,1.14545489772701000,1.23164747358917000,1.31573136342442000,1.39338495592242000,1.46194906838404000,1.51963734584980000,1.56881200570416000,1.61306707152097000,1.65554714875869000,1.69731117350887000,1.73881375521029000,1.78050944054047000,1.82285277617698000,1.86629830879734000,1.91120853878580000,1.95753958971311000,2.00513547299129000,2.05384019641602000,2.10349776778299000,2.15395219488787000,2.20504748552636000,2.25662764749412000,2.30853668858685000,2.36061861660023000,2.41271743932994000,2.46467716457166000,2.51636422222381000,2.56774403406694000,2.61880933202611000,2.66955284890737000,2.71996731751676000,2.77004547066032000,2.81978004114410000,2.86916376177415000,2.91818936535650000,2.96684958469720000,3.01513715260230000,3.06304480187784000,3.11056343398379000,3.15767586511410000,3.20436268087500000,3.25060446680066000,3.29638180842529000,3.34167529128309000,3.38646550090825000,3.43073302283496000,3.47445844259741000,3.51762234572982000,3.56020531776637000,3.60218794424125000
01 Nov 10,0.63134888939989500,0.77970595741498400,0.89796898841611000,0.97607584467353400,1.01291420746992000,1.00382415349414000,0.98405028792612100,0.98348111585109600,1.00841854204949000,1.06183604637636000,1.13660575825007000,1.21780577766713000,1.29439282196962000,1.36276887343321000,1.42091498625626000,1.46776740302718000,1.50637658191123000,1.54090044629788000,1.57482952442275000,1.60911311663603000,1.64409578992162000,1.68012211126341000,1.71753664764528000,1.75668396605112000,1.79782900600718000,1.84088515836458000,1.88566882792691000,1.93199641636940000,1.97968432536726000,2.02854895659571000,2.07840671172996000,2.12907399244523000,2.18036720041674000,2.23210273731971000,2.28409700482935000,2.33616640462089000,2.38815253585797000,2.44000824270388000,2.49171705988905000,2.54326252313395000,2.59462816815907000,2.64579753068489000,2.69675414643190000,2.74748155112057000,2.79796328047139000,2.84818287020485000,2.89812385604142000,2.94776977370158000,2.99710241192317000,3.04609414975627000,3.09471421211625000,3.14293182162954000,3.19071620092256000,3.23803657262172000,3.28486215935345000,3.33116218374417000,3.37690586842029000,3.42206243600825000,3.46660110913445000,3.51049111042532000
02 Nov 10,0.63274880680249300,0.77850482945347800,0.89174938109924700,0.96702884180708500,1.00401417245535000,0.99814015219203800,0.98164128183514100,0.98349896691143500,1.01041065076221000,1.06560320984697000,1.14297112633242000,1.22825670654441000,1.31097234180577000,1.38697203484182000,1.45341250651755000,1.50848031177770000,1.55479773725698000,1.59618108110213000,1.63585189318866000,1.67476710067549000,1.71334472080054000,1.75200277080180000,1.79115926791719000,1.83123222938468000,1.87255979159168000,1.91512742354123000,1.95882329955701000,2.00353559082429000,2.04915246852835000,2.09556210385448000,2.14265266798797000,2.19031233211409000,2.23842926741813000,2.28689164508537000,2.33558763630111000,2.38440541225061000,2.43324471797539000,2.48206763812423000,2.53085715360202000,2.57959626047780000,2.62826795482063000,2.67685523269953000,2.72534109018356000,2.77370852334177000,2.82194052824319000,2.87002010095688000,2.91793023755188000,2.96565393409723000,3.01317159697354000,3.06045100867808000,3.10745611083438000,3.15415084416310000,3.20049914938489000,3.24646496722039000,3.29201223839027000,3.33710490361519000,3.38170690361579000,3.42578217911272000,3.46929467082666000,3.51220831947824000
03 Nov 10,0.63347619552657400,0.77957301884797000,0.89209601315909500,0.96584218508425500,0.99996699062882700,0.99120117046384700,0.97476250071667800,0.97861681893630900,1.00776089380560000,1.06544014057332000,1.14496022458776000,1.23254207193637000,1.31751892379399000,1.39565849984443000,1.46413437664264000,1.52114317171331000,1.56928797478671000,1.61235801102777000,1.65355142198354000,1.69381568041101000,1.73356266974762000,1.77320427343083000,1.81315237489808000,1.85381885758682000,1.89555245013144000,1.93836171451857000,1.98214118892774000,2.02678532879370000,2.07218858955124000,2.11824542663512000,2.16485029548009000,2.21189765152095000,2.25928195019244000,2.30689764692934000,2.35463919716642000,2.40240105633845000,2.45009111384204000,2.49768274514865000,2.54516925013481000,2.59254393336098000,2.63980009938766000,2.68693105277533000,2.73393009808447000,2.78079053987558000,2.82750568270912000,2.87406883114559000,2.92047328974547000,2.96671236306924000,3.01277525961405000,3.05863310404174000,3.10425203199047000,3.14959817893740000,3.19463768035970000,3.23933667173452000,3.28366128853904000,3.32757766625040000,3.37105194034578000,3.41405024630234000,3.45653871959724000,3.49848349570763000
04 Nov 10,0.63189778524218700,0.77939708325146100,0.89109647159054800,0.96607914273198600,1.00149275187413000,0.99172482558518200,0.97458092858330900,0.97896861515106400,1.00914184201292000,1.06809002240150000,1.14897797995258000,1.23751762567755000,1.32299402638816000,1.40145060509920000,1.47039620075372000,1.52812390176427000,1.57704649198533000,1.62092478232817000,1.66293744844538000,1.70404369932722000,1.74467457978235000,1.78526113461948000,1.82623440864727000,1.86802544667442000,1.91099097090220000,1.95512540618662000,2.00031294709521000,2.04643776228285000,2.09338402040439000,2.14103589011471000,2.18927754006866000,2.23799313892111000,2.28706685532692000,2.33638285794096000,2.38582531541809000,2.43527839641317000,2.48464147632067000,2.53388106713683000,2.58298220268250000,2.63192991737605000,2.68070924563586000,2.72930522188031000,2.77770288052778000,2.82588725599665000,2.87384338270530000,2.92155629507210000,2.96901102751544000,3.01619261445369000,3.06308417928755000,3.10966040840659000,3.15589366057238000,3.20175629447127000,3.24722066878961000,3.29225914221375000,3.33684407343005000,3.38094782112486000,3.42454274398453000,3.46760120069541000,3.51009554994386000,3.55199815041623000
05 Nov 10,0.63105386082126300,0.77772180786384300,0.89386985629960800,0.97297254035916600,1.00815572361894000,0.99659997357039600,0.97721573923222800,0.97838837824445100,1.00364442807638000,1.05559149188075000,1.12773382884096000,1.20594434150963000,1.28003379032448000,1.34660529005409000,1.40400881537171000,1.45136528630997000,1.49145963442187000,1.52816472023769000,1.56486940221744000,1.60248186868243000,1.64111798632636000,1.68089327410960000,1.72192325099248000,1.76432343593536000,1.80816871025081000,1.85335454337949000,1.89972690820702000,1.94713177602248000,1.99541511811495000,2.04442290577350000,2.09400111028720000,2.14399570294513000,2.19425265503636000,2.24461793784998000,2.29493752267504000,2.34505738080063000,2.39484850103227000,2.44429232261226000,2.49340075614401000,2.54218571321390000,2.59065910540831000,2.63883284431361000,2.68671884151618000,2.73432900860239000,2.78167525715862000,2.82876949877124000,2.87562364502664000,2.92224960751119000,2.96865329858008000,3.01481414439824000,3.06070426404009000,3.10629577634415000,3.15156080014892000,3.19647145429290000,3.24099985761458000,3.28511812895246000,3.32879838714506000,3.37201275103086000,3.41473333944837000,3.45693227123609000
08 Nov 10,0.63187415281076000,0.78132411021686400,0.90206571111634500,0.98186068844200600,1.01502009905919000,1.00523838481240000,0.99112697690221200,0.99861160998793100,1.02983852399763000,1.08712406038299000,1.16391810388382000,1.24620515732324000,1.32360616204728000,1.39280697935727000,1.45199001156812000,1.50025350666745000,1.54064047010859000,1.57725575763158000,1.61352298555650000,1.65027183140793000,1.68771469578336000,1.72606397928033000,1.76553208249634000,1.80633140602892000,1.84862027209590000,1.89231825131722000,1.93727904697944000,1.98335636024448000,2.03040389227426000,2.07827534423071000,2.12682441727573000,2.17590481257125000,2.22537023127919000,2.27507437456147000,2.32487094358001000,2.37461363949674000,2.42417878825606000,2.47354260250062000,2.52270885188168000,2.57168130693948000,2.62046373821424000,2.66905991624621000,2.71747361157562000,2.76570859474271000,2.81376863628772000,2.86165750675087000,2.90937897667242000,2.95693681659259000,3.00433000545865000,3.05153171349403000,3.09850645981752000,3.14521875726982000,3.19163311869166000,3.23771405692373000,3.28342608480677000,3.32873371518148000,3.37360146088857000,3.41799383476877000,3.46187534966278000,3.50521051841132000
09 Nov 10,0.63295548192503300,0.78229171774355600,0.90293679235459600,0.98504437748873000,1.02048124992282000,1.01401147084088000,1.00299445301280000,1.01299527537907000,1.04598617392771000,1.10429500999377000,1.18244065461419000,1.26732229979700000,1.34930556660690000,1.42457337606569000,1.49049628001157000,1.54541032753808000,1.59181018596158000,1.63330994064565000,1.67296998290046000,1.71174240303128000,1.75007758113807000,1.78842589732081000,1.82723773167944000,1.86696346431395000,1.90796795994762000,1.95023853994999000,1.99365836817224000,2.03811060510580000,2.08347841124210000,2.12964494707257000,2.17649337308864000,2.22390684978175000,2.27176853764333000,2.31996159716481000,2.36836918883763000,2.41687447315321000,2.46537271752266000,2.51382440017438000,2.56221185802314000,2.61051744384636000,2.65872351042146000,2.70681241052583000,2.75476649693691000,2.80256812243210000,2.85019963978882000,2.89764340178448000,2.94488176119650000,2.99189707080229000,3.03867003232997000,3.08517329918258000,3.13137707602389000,3.17725156694201000,3.22276697602506000,3.26789350736117000,3.31260136503843000,3.35686075314498000,3.40064187576892000,3.44391493699837000,3.48665014092145000,3.52881769162627000
10 Nov 10,0.63372542230155900,0.78287578402375300,0.90302058831444200,0.98527281180220800,1.02026005179603000,1.01438704319029000,1.00646757309637000,1.02163163237380000,1.06111922551549000,1.12723069237497000,1.21327371023242000,1.30602823197780000,1.39526587367503000,1.47716480498126000,1.54931158360423000,1.61023117836385000,1.66249051006875000,1.70974451319157000,1.75507853838267000,1.79940913518032000,1.84313674576981000,1.88666181233642000,1.93038477706545000,1.97470608214217000,2.01996332342494000,2.06615559164952000,2.11316851068751000,2.16088762206990000,2.20919846732771000,2.25798658799193000,2.30713752559359000,2.35653682166368000,2.40607001773320000,2.45562265533318000,2.50508027599461000,2.55432842124850000,2.60326886866430000,2.65188254107329000,2.70017444157511000,2.74814957893035000,2.79581296189960000,2.84316959924346000,2.89022449972253000,2.93698267209738000,2.98344912512863000,3.02962886757686000,3.07552690820266000,3.12114825576664000,3.16649362512152000,3.21154477381514000,3.25627822939607000,3.30067051924415000,3.34469817073922000,3.38833771126112000,3.43156566818967000,3.47435856890471000,3.51669294078608000,3.55854531121361000,3.59989220756713000,3.64071015722649000
11 Nov 10,0.63334070360934500,0.79647319382110700,0.92844557727249300,1.01596848436343000,1.05264926761233000,1.05168404435408000,1.05142487224521000,1.07625949964758000,1.12474299494216000,1.19853502343320000,1.29155229062611000,1.39135025912575000,1.48837353261068000,1.57849777342204000,1.65876178757763000,1.72699615442479000,1.78519067190812000,1.83669609813675000,1.88440071941817000,1.92942895700489000,1.97248548701025000,2.01427498554758000,2.05550212873021000,2.09687159267147000,2.13898075396134000,2.18190394063384000,2.22555634129262000,2.26985310713115000,2.31470938934291000,2.36004033912139000,2.40576110766007000,2.45178684615242000,2.49803270579193000,2.54441383777208000,2.59084539328635000,2.63724252352821000,2.68353030028912000,2.72967759404825000,2.77566535858330000,2.82147454806187000,2.86708611665150000,2.91248101851979000,2.95764020783430000,3.00254463876259000,3.04717526547226000,3.09151304213086000,3.13553892290597000,3.17923386196516000,3.22257910196337000,3.26555715920623000,3.30815090137851000,3.35034319617620000,3.39211691129529000,3.43345491443177000,3.47434007328161000,3.51475525554081000,3.55468332890534000,3.59410716107121000,3.63300961973439000,3.67137357259086000
12 Nov 10,0.63119458608803500,0.78699900120316000,0.92083370070509500,1.01789873587854000,1.06326678920844000,1.06907600689726000,1.07472672481663000,1.10360708854061000,1.15567131742731000,1.23267864746065000,1.32890369529265000,1.43176020780653000,1.53173693729269000,1.62444691121608000,1.70678953742095000,1.77657569558848000,1.83594901673707000,1.88833962503717000,1.93678025628616000,1.98245929020157000,2.02603070083095000,2.06814840672205000,2.10946632642259000,2.15063837848031000,2.19221189639409000,2.23426364943963000,2.27674058656536000,2.31958965253220000,2.36275779210108000,2.40619195003291000,2.44983907108862000,2.49364610002911000,2.53755998161533000,2.58152766060817000,2.62549608176858000,2.66941218985745000,2.71322968633432000,2.75693210297049000,2.80051120120315000,2.84395874273501000,2.88726648926878000,2.93042620250714000,2.97342964415280000,3.01626857590847000,3.05893475947683000,3.10141995656060000,3.14371592886248000,3.18581443808516000,3.22770469426081000,3.26936464197328000,3.31076911786015000,3.35189295845873000,3.39271100030630000,3.43319807994016000,3.47332903389760000,3.51307869871593000,3.55242191093242000,3.59133350708439000,3.62978832370912000,3.66776119734391000
15 Nov 10,0.63027066112103300,0.78521881915900600,0.91837947032749300,1.01279449295362000,1.06196191665178000,1.07349609525154000,1.08418856853540000,1.11493877588071000,1.16767949422669000,1.24511563714070000,1.34201169937986000,1.44591233645253000,1.54715225689817000,1.64153336282156000,1.72599779884389000,1.79848959580829000,1.86126813841279000,1.91775441979005000,1.97085300725314000,2.02150206713713000,2.07017182337406000,2.11733249989600000,2.16345432063502000,2.20900750952315000,2.25438939861144000,2.29967550829228000,2.34485257682629000,2.38990733961032000,2.43482653204124000,2.47959688951588000,2.52420514743112000,2.56863804118380000,2.61288230617078000,2.65692467778892000,2.70075189143507000,2.74435068250609000,2.78771151527119000,2.83084131668868000,2.87375155548714000,2.91645370054175000,2.95895922072769000,3.00127958492014000,3.04342626199426000,3.08541072082525000,3.12724443028827000,3.16893885925850000,3.21050547661112000,3.25195575122130000,3.29329562888235000,3.33450130668061000,3.37553900991233000,3.41637495663729000,3.45697536491525000,3.49730645280599000,3.53733443836928000,3.57702553966489000,3.61634597475259000,3.65526196169215000,3.69373971854334000,3.73174546336594000
16 Nov 10,0.63104320282900400,0.78142334909944300,0.90994587032227800,1.00383351292787000,1.04603719549036000,1.05156674907205000,1.05781484225970000,1.08583290767321000,1.13707094958256000,1.21366821999912000,1.31025239703453000,1.41388551346970000,1.51467663480511000,1.60852082190895000,1.69253386360578000,1.76481053647528000,1.82766234199815000,1.88453584103806000,1.93835483240481000,1.99005258953789000,2.04008870261726000,2.08892276182285000,2.13701435733459000,2.18482307933243000,2.23273179136607000,2.28078461522429000,2.32893221984899000,2.37712527116765000,2.42531443510775000,2.47345037759677000,2.52148376456218000,2.56936526193148000,2.61704553563214000,2.66447525159164000,2.71160507573745000,2.75838567399707000,2.80477540489413000,2.85077406114777000,2.89639532423270000,2.94165288570247000,2.98656043711066000,3.03113167001083000,3.07538027595655000,3.11931994650140000,3.16296437319894000,3.20632724760274000,3.24942226126637000,3.29226310574340000,3.33485834812688000,3.37719157544179000,3.41923877441446000,3.46097592998454000,3.50237902709167000,3.54342405067551000,3.58408698567569000,3.62434381703188000,3.66417052968371000,3.70354310857083000,3.74243753863290000,3.78082980480956000
